amount,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,0.1,sell,51354.03,BTC-27DEC24-43000-C,61.43,0.34089775,0.3375,2,1708879089330,285532218,34
0.1,0.1,buy,51357.51,BTC-28FEB24-51000-C,49.86,0.02083705,0.021,2,1708878880660,285531626,2
0.4,0.4,buy,51391.24,BTC-1MAR24-54500-P,58.19,0.06580052,0.066,2,1708878864988,285531363,4
0.1,0.1,buy,51400.54,BTC-1MAR24-50500-C,54.6,0.03492085,0.035,2,1708878654846,285531031,77
0.5,0.5,buy,51509.72,BTC-28FEB24-57000-C,61.7,0.00051166,0.0006,0,1708878314977,285530380,5
2.0,2.0,buy,51521.4,BTC-29MAR24-75000-C,68.31,0.00385303,0.0038,3,1708878210221,285530296,1393
0.6,0.6,buy,51570.97,BTC-26APR24-40000-P,59.0,0.01230732,0.0125,0,1708877568035,285529764,285
1.0,1.0,sell,51506.59,BTC-28FEB24-48000-P,53.2,0.0011044,0.0011,0,1708876229100,285528016,3
4.0,4.0,sell,51462.08,BTC-31MAY24-60000-C,61.9,0.08203418,0.082,0,1708876111149,285527620,53
1.9,1.9,buy,51497.9,BTC-27SEP24-55000-C,62.63,0.18956116,0.1945,3,1708876063263,285527442,293
0.1,0.1,sell,51509.86,BTC-1MAR24-45000-C,67.08,0.12912782,0.129,0,1708875971057,285526834,100
0.3,0.3,sell,51512.43,BTC-26APR24-56000-C,58.99,0.07137757,0.072,2,1708875968805,285526789,281
0.1,0.1,buy,51531.1,BTC-26APR24-45000-P,56.89,0.03048441,0.0305,0,1708875931849,285526573,330
1.0,1.0,buy,51531.1,BTC-28JUN24-50000-P,60.24,0.09752302,0.098,2,1708875931848,285526572,316
0.3,0.3,buy,51551.19,BTC-28FEB24-47500-P,54.85,0.00069701,0.0007,0,1708875915279,285526449,4
0.1,0.1,sell,51568.24,BTC-26FEB24-48500-C,0.0,0.06001425,0.053,1,1708875862663,285526386,1
0.1,0.1,buy,51553.64,BTC-28JUN24-100000-C,70.99,0.01571266,0.017,1,1708875821186,285526233,1032
0.1,0.1,buy,51553.64,BTC-26FEB24-52250-P,36.58,0.01525273,0.015,1,1708875821135,285526232,1
0.2,0.2,buy,51655.56,BTC-8MAR24-64000-C,62.68,0.00140503,0.0015,1,1708875504825,285525763,189
0.9,0.9,sell,51706.28,BTC-27DEC24-180000-C,73.06,0.01905076,0.02,1,1708874624779,285525295,146
1.0,1.0,buy,51704.09,BTC-27DEC24-160000-C,72.65,0.02596788,0.028,0,1708874612070,285525290,105
0.5,0.5,buy,51689.76,BTC-26APR24-54000-P,57.64,0.10299163,0.103,1,1708874372857,285524949,155
0.7,0.7,buy,51712.12,BTC-26APR24-44000-P,57.61,0.02501328,0.0255,2,1708874238168,285524825,165
0.1,0.1,buy,51731.24,BTC-27SEP24-180000-C,75.35,0.00795738,0.008,3,1708874197532,285524809,34
0.2,0.2,buy,51748.02,BTC-29MAR24-80000-C,71.67,0.0024105,0.0025,0,1708872879984,285523898,1109
0.7,0.7,buy,51764.8,BTC-28FEB24-56500-C,55.34,0.00062126,0.0007,0,1708872827955,285523829,6
0.7,0.7,sell,51733.14,BTC-26APR24-35000-P,62.32,0.00452893,0.0043,2,1708872494351,285523425,69
0.1,0.1,sell,51657.52,BTC-28FEB24-54500-C,45.32,0.00198958,0.0017,2,1708871789712,285521643,2
0.2,0.2,sell,51685.44,BTC-26FEB24-48000-P,71.31,0.00017292,0.0001,3,1708871748300,285521574,72
1.0,1.0,sell,51681.31,BTC-27DEC24-52000-C,61.58,0.25878143,0.2595,2,1708871704949,285521554,49
1.0,1.0,sell,51675.33,BTC-27DEC24-51000-P,61.8,0.1599821,0.1615,2,1708871692810,285521542,51
2.0,2.0,sell,51648.4,BTC-28FEB24-55500-C,48.13,0.00105689,0.0008,2,1708871024343,285520864,2
0.1,0.1,sell,51634.52,BTC-26FEB24-53500-C,43.74,0.00039913,0.0003,2,1708870371692,285520187,46
8.0,8.0,sell,51656.6,BTC-29MAR24-49000-C,53.23,0.09959644,0.1,0,1708868577295,285519015,882
0.1,0.1,buy,51641.89,BTC-31MAY24-30000-P,68.06,0.00494403,0.005,2,1708867948890,285518585,79
0.5,0.5,buy,51588.75,BTC-26APR24-37000-P,62.22,0.00701234,0.0075,3,1708864754317,285517174,181
1.0,1.0,buy,51599.47,BTC-15MAR24-51000-P,50.6,0.035513,0.036,0,1708864440530,285517062,218
2.9,2.9,buy,51594.1,BTC-28JUN24-44000-P,59.26,0.05229101,0.051,2,1708863927214,285516935,188
0.1,0.1,buy,51645.39,BTC-29MAR24-38000-P,62.99,0.0030228,0.0029,2,1708862372977,285516058,1304
0.1,0.1,buy,51658.17,BTC-27DEC24-75000-C,64.02,0.13672966,0.137,1,1708861763533,285515935,218
3.0,3.0,sell,51681.47,BTC-27SEP24-38000-P,63.58,0.04867051,0.0485,0,1708860424942,285515516,88
0.1,0.1,sell,51671.81,BTC-1MAR24-60000-C,66.92,0.00085995,0.0009,0,1708860331318,285515481,854
0.1,0.1,buy,51596.89,BTC-27SEP24-57000-C,55.64,0.18026014,0.16,0,1708857845886,285514514,175
0.1,0.1,sell,51601.39,BTC-15MAR24-62000-C,54.99,0.00522708,0.005,2,1708857450545,285514479,39
0.1,0.1,sell,51627.25,BTC-28FEB24-49500-C,45.54,0.04542089,0.0455,1,1708856380154,285514073,5
0.1,0.1,sell,51650.07,BTC-26APR24-36000-P,60.37,0.00575224,0.005,2,1708855835790,285513635,204
0.1,0.1,buy,51628.96,BTC-26APR24-80000-C,65.78,0.00899248,0.009,2,1708854704369,285512653,168
0.2,0.2,sell,51625.15,BTC-26FEB24-55000-C,54.12,0.00019169,0.0001,3,1708854663333,285512652,23
1.0,1.0,buy,51624.46,BTC-27DEC24-70000-C,63.99,0.15540533,0.158,2,1708854608243,285512634,248
0.1,0.1,sell,51630.45,BTC-8MAR24-66000-C,63.98,0.00096011,0.0009,2,1708854299927,285512482,92
2.0,2.0,sell,51598.13,BTC-15MAR24-44000-P,53.83,0.00448159,0.0044,2,1708853791234,285512254,27
1.0,1.0,sell,51583.36,BTC-27DEC24-47000-P,61.67,0.12650416,0.1265,0,1708853740995,285512188,32
0.1,0.1,buy,51567.82,BTC-26FEB24-47500-P,68.79,0.00014445,0.0001,3,1708853339041,285511888,37
0.1,0.1,sell,51556.94,BTC-28FEB24-60000-C,64.99,0.00013398,0.0001,1,1708853001040,285511717,1
0.2,0.2,sell,51624.38,BTC-26FEB24-55500-C,59.76,0.00019157,0.0001,3,1708851677186,285510210,35
0.8,0.8,buy,51765.52,BTC-29MAR24-90000-C,78.55,0.00106223,0.0012,1,1708849059773,285506764,741
1.0,1.0,buy,51715.77,BTC-27SEP24-36000-C,60.88,0.39246321,0.39,0,1708848097297,285505350,82
1.0,1.0,buy,51728.8,BTC-27SEP24-28000-C,40.75,0.51259619,0.5,2,1708848073042,285505206,36
0.1,0.1,buy,51754.21,BTC-31MAY24-46000-P,60.31,0.05387849,0.055,0,1708847722085,285503751,15
0.1,0.1,buy,51739.45,BTC-25FEB24-51750-C,24.56,0.00038925,0.0003,0,1708847110444,285502444,112
0.1,0.1,sell,51679.46,BTC-31MAY24-57000-C,57.3,0.10008859,0.093,2,1708846096099,285501247,8
0.4,0.4,buy,51681.86,BTC-25FEB24-51750-P,0.0,0.00171632,0.0013,1,1708846014644,285501183,66
0.9,0.9,sell,51698.87,BTC-27FEB24-59000-C,69.59,9.206e-05,0.0001,3,1708846002694,285501150,4
0.8,0.8,sell,51691.7,BTC-25FEB24-52500-C,103.13,2.1e-07,0.0001,3,1708845952008,285501129,222
0.1,0.1,buy,51705.21,BTC-26APR24-41000-P,59.22,0.01530829,0.0155,2,1708845355908,285500848,290
0.1,0.1,sell,51712.34,BTC-25FEB24-52000-C,38.6,2.022e-05,0.0001,3,1708845262254,285500842,417
0.1,0.1,buy,51741.96,BTC-25FEB24-51000-C,0.0,0.01435168,0.014,2,1708844949125,285500667,337
0.1,0.1,sell,51723.67,BTC-25FEB24-51500-P,29.17,0.00013973,0.0001,2,1708844640686,285500513,169
0.1,0.1,buy,51741.45,BTC-26APR24-51000-C,57.43,0.11342961,0.113,0,1708844258042,285500116,124
0.1,0.1,sell,51756.95,BTC-25FEB24-51250-C,51.02,0.00991494,0.01,2,1708844073206,285499991,29
0.1,0.1,buy,51761.08,BTC-27DEC24-85000-C,68.03,0.11123514,0.1175,0,1708844049706,285499958,203
0.2,0.2,buy,51778.1,BTC-1MAR24-52500-P,50.09,0.03055846,0.03,2,1708843531342,285499670,70
0.4,0.4,buy,51732.36,BTC-31MAY24-54000-C,59.83,0.11950693,0.121,0,1708843022640,285499021,28
1.0,1.0,sell,51712.63,BTC-25FEB24-51250-P,39.78,4.185e-05,0.0001,2,1708842379569,285498407,64
0.1,0.1,buy,51707.47,BTC-26APR24-66000-C,61.6,0.02995054,0.03,1,1708842365606,285498396,38
1.0,1.0,buy,51703.6,BTC-25FEB24-50500-P,87.38,2.165e-05,0.0001,2,1708842247433,285498126,332
0.4,0.4,sell,51666.4,BTC-25FEB24-51000-P,52.13,1.508e-05,0.0001,3,1708842022713,285497899,512
0.4,0.4,sell,51664.31,BTC-25FEB24-51500-C,32.55,0.00386793,0.0039,0,1708841451095,285497644,324
0.1,0.1,sell,51638.13,BTC-25FEB24-50250-P,91.54,1.592e-05,0.0001,3,1708841296405,285497594,58
0.1,0.1,buy,51636.56,BTC-25FEB24-50000-P,105.53,3.16e-06,0.0001,3,1708841252173,285497590,539
0.1,0.1,buy,51625.29,BTC-25FEB24-49500-P,113.88,9e-08,0.0001,3,1708838888839,285496476,313
0.1,0.1,sell,51604.55,BTC-25FEB24-50750-P,48.32,2.756e-05,0.0001,3,1708837450904,285495799,125
0.1,0.1,buy,51602.0,BTC-26APR24-57000-C,59.08,0.06650272,0.0665,0,1708836998671,285495695,72
0.1,0.1,buy,51531.5,BTC-31MAY24-40000-P,59.99,0.02425648,0.024,2,1708836037813,285495363,13
1.0,1.0,sell,51538.95,BTC-25FEB24-52250-C,38.29,5.569e-05,0.0001,2,1708835998572,285495355,4
0.1,0.1,buy,51573.37,BTC-25FEB24-49000-P,113.79,7e-08,0.0001,3,1708835136160,285495018,221
0.1,0.1,sell,51543.89,BTC-31MAY24-54000-P,54.11,0.12702987,0.114,2,1708831882315,285493463,2
0.1,0.1,sell,51480.88,BTC-31MAY24-48000-P,57.94,0.07091076,0.0675,2,1708831280656,285492995,5
0.1,0.1,sell,51503.51,BTC-31MAY24-50000-P,57.84,0.08700543,0.0835,2,1708831230087,285492904,9
0.1,0.1,buy,51505.44,BTC-26APR24-42000-P,57.86,0.01863892,0.0185,0,1708830509160,285492495,210
0.1,0.1,buy,51555.45,BTC-15MAR24-51000-C,50.47,0.05541651,0.0555,3,1708829698722,285491773,184
0.1,0.1,sell,51621.69,BTC-31MAY24-66000-C,63.49,0.0566869,0.0575,0,1708829510504,285491561,5
0.2,0.2,buy,51802.01,BTC-27SEP24-115000-C,70.69,0.03097492,0.0325,0,1708828173975,285490084,36
0.2,0.2,buy,51783.0,BTC-27SEP24-110000-C,70.29,0.03523972,0.037,0,1708828041999,285489924,63
0.2,0.2,buy,51841.63,BTC-28JUN24-85000-C,68.07,0.03161299,0.0325,0,1708828009005,285489745,819
0.1,0.1,buy,51856.13,BTC-25FEB24-48500-P,115.04,3.2e-07,0.0001,3,1708827991417,285489610,113
0.2,0.2,buy,51722.56,BTC-28JUN24-90000-C,69.12,0.02501316,0.026,0,1708827663964,285488904,406
0.2,0.2,buy,51719.73,BTC-28JUN24-105000-C,72.01,0.01333718,0.0145,0,1708827629848,285488882,102
0.2,0.2,buy,51702.56,BTC-28JUN24-115000-C,73.48,0.00916289,0.01,1,1708827583032,285488852,43
1.0,1.0,sell,51702.58,BTC-29MAR24-24000-P,95.69,0.00032455,0.0002,3,1708827564658,285488850,902
0.2,0.2,buy,51698.7,BTC-28JUN24-120000-C,74.36,0.00768044,0.0085,0,1708827554743,285488845,849
0.2,0.2,buy,51701.93,BTC-28JUN24-140000-C,79.33,0.00462344,0.0055,0,1708827538862,285488839,224
0.1,0.1,sell,51695.03,BTC-27DEC24-28000-P,62.48,0.0219489,0.02,2,1708827527117,285488834,134
0.5,0.5,sell,51780.62,BTC-8MAR24-50000-C,50.72,0.05873694,0.059,0,1708827305319,285488356,30
0.5,0.5,sell,51786.68,BTC-29MAR24-45000-C,54.05,0.15752318,0.1575,0,1708827289443,285488343,3783
0.1,0.1,buy,51786.92,BTC-29MAR24-120000-C,99.39,0.0002903,0.0004,0,1708827286654,285488334,705
0.1,0.1,sell,51816.09,BTC-15MAR24-49000-C,50.49,0.08257818,0.0825,1,1708827133543,285488148,270
0.1,0.1,sell,51816.36,BTC-8MAR24-49000-C,51.04,0.07282814,0.073,1,1708826921595,285487900,495
0.1,0.1,buy,51834.35,BTC-26APR24-52000-C,57.49,0.10472246,0.1045,0,1708826872937,285487753,447
0.4,0.4,sell,51811.92,BTC-26APR24-30000-P,70.43,0.00204334,0.0019,2,1708826775623,285487571,213
0.1,0.1,buy,51805.27,BTC-26APR24-45000-C,57.34,0.18362195,0.184,2,1708826765393,285487512,208
0.8,0.8,buy,51805.27,BTC-26APR24-54000-C,58.16,0.08820543,0.088,0,1708826765233,285487507,502
0.1,0.1,sell,51800.02,BTC-26APR24-43000-P,57.89,0.02139826,0.0215,2,1708826764349,285487485,398
0.9,0.9,buy,51667.03,BTC-29MAR24-100000-C,85.42,0.0006576,0.0007,1,1708826285098,285486248,906
1.0,1.0,sell,51444.3,BTC-28JUN24-49000-C,59.95,0.1847792,0.185,2,1708823679512,285483908,319
0.2,0.2,sell,51472.96,BTC-1MAR24-51000-C,50.54,0.03012057,0.03,2,1708822496792,285483370,827
