amount,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,sell,26066.56,BTC-29MAR24-26000-C,45.79,0.15299165,0.1535,2,1693021264825,263552018,85
0.2,,,buy,26067.73,BTC-26AUG23-26500-C,48.11,2.971e-05,0.0003,0,1693021034233,263552002,390
0.1,,,sell,26063.09,BTC-29SEP23-50000-C,74.2,0.00034577,0.0002,2,1693020043555,263551799,1679
0.1,,,buy,26048.42,BTC-28JUN24-25000-P,47.83,0.1295363,0.13,0,1693017798476,263551474,208
0.1,,,buy,26055.13,BTC-29MAR24-23000-P,45.85,0.07117666,0.071,2,1693017083870,263551327,146
1.0,,,buy,26104.46,BTC-29MAR24-30000-C,46.23,0.09833574,0.098,2,1693016193832,263551064,318
0.8,,,buy,26095.99,BTC-29MAR24-29000-C,45.88,0.10907967,0.109,2,1693016191274,263551040,97
0.1,,,sell,26059.28,BTC-29SEP23-30000-P,40.94,0.15467883,0.156,2,1693015636122,263550692,1525
2.1,,,sell,26041.58,BTC-29MAR24-18000-P,50.46,0.02577671,0.025,1,1693014135285,263550427,269
0.1,,,buy,26053.01,BTC-29MAR24-20000-P,48.26,0.03934981,0.039,2,1693013465426,263550329,248
1.0,,,buy,26053.28,BTC-29DEC23-26000-P,41.74,0.0882426,0.0875,1,1693012204826,263549980,781
1.0,,,sell,26036.74,BTC-29MAR24-27000-C,45.94,0.13766217,0.137,2,1693011498693,263549874,117
1.9,,,sell,26036.44,BTC-29MAR24-19000-P,49.63,0.03274972,0.032,0,1693011494713,263549873,120
0.1,,,sell,26043.51,BTC-27AUG23-25000-P,35.3,0.00018373,0.0002,1,1693011260449,263549819,33
1.5,,,sell,26043.82,BTC-26AUG23-25750-P,22.64,8.723e-05,0.0001,2,1693011216365,263549814,201
1.8,,,sell,26032.61,BTC-29MAR24-21000-P,47.71,0.0498995,0.049,0,1693010880065,263549750,170
0.1,,,buy,26043.14,BTC-24NOV23-26000-P,40.22,0.072751,0.0725,0,1693010455199,263549682,25
0.5,,,sell,26049.62,BTC-27OCT23-44000-C,60.11,0.00250099,0.0022,2,1693009262638,263549266,76
1.8,,,buy,26045.86,BTC-29MAR24-36000-C,49.95,0.05598769,0.056,2,1693008353070,263549171,129
