amount,block_trade_id,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
5.2,,,,buy,26577.9,BTC-28JUL23-22000-P,48.4,0.01682995,0.0165,3,1685109051043,255969101,100
0.1,,,,buy,26517.96,BTC-25AUG23-23000-P,45.61,0.03274671,0.033,3,1685108125890,255966974,10
15.0,,,,sell,26482.24,BTC-30JUN23-15000-P,84.58,0.00118741,0.001,3,1685107827474,255966267,960
0.1,,,,buy,26475.11,BTC-29MAR24-41000-C,51.48,0.05788854,0.0595,0,1685107693329,255966208,30
0.1,,,,sell,26475.11,BTC-29MAR24-41000-P,79.01,0.57459263,0.6685,0,1685107693325,255966207,3
4.0,,,,buy,26487.41,BTC-28JUL23-38000-C,51.82,0.00483464,0.005,3,1685106663411,255965302,144
0.4,,,,sell,26483.31,BTC-29DEC23-22000-P,49.39,0.06535738,0.0655,2,1685106642732,255965301,200
0.1,,,,sell,26467.36,BTC-29MAR24-10000-P,66.89,0.00928065,0.008,2,1685106272976,255964948,55
0.1,,,,buy,26467.76,BTC-29MAR24-10000-C,76.87,0.63953206,0.645,1,1685106269675,255964947,1
0.5,,,,buy,26463.19,BTC-28JUL23-29000-C,40.84,0.0331486,0.0335,1,1685106147672,255964716,306
0.1,,,,buy,26414.72,BTC-28MAY23-26250-C,30.33,0.01233296,0.012,2,1685105036658,255963465,40
0.1,,,,buy,26414.72,BTC-29MAY23-26250-C,30.21,0.01431179,0.014,2,1685105036635,255963464,7
0.3,,,,buy,26414.72,BTC-27MAY23-26250-C,37.11,0.01087003,0.0105,2,1685105036577,255963463,57
0.1,,,,sell,26398.03,BTC-25AUG23-12000-P,74.81,0.00176518,0.0015,1,1685104747803,255963024,1
0.1,,,,buy,26416.24,BTC-29SEP23-35000-C,47.18,0.02616641,0.0265,2,1685104539930,255962712,1320
0.1,,,,buy,26394.56,BTC-27MAY23-30000-C,132.79,3e-08,0.0005,1,1685104377962,255962478,1
1.0,,,,buy,26437.8,BTC-2JUN23-28000-P,43.92,0.06186751,0.0635,0,1685104243879,255961742,51
0.2,,,,sell,26457.63,BTC-29DEC23-30000-C,46.56,0.09802943,0.0985,2,1685104243012,255961693,734
0.4,,,,buy,26463.19,BTC-25AUG23-22000-P,47.1,0.02548947,0.0255,2,1685104241834,255961644,5
10.0,,,,buy,26456.01,BTC-29MAY23-24000-P,57.81,0.00050006,0.0005,1,1685104200587,255961005,5
2.4,,,,buy,26480.4,BTC-28MAY23-24500-P,59.5,0.00030327,0.0005,3,1685104006091,255960643,20
2.0,,,,sell,26480.37,BTC-29DEC23-20000-P,51.33,0.04572792,0.045,2,1685103931854,255960631,465
0.5,,,,buy,26478.57,BTC-27MAY23-25000-P,68.9,0.00015225,0.0005,3,1685103511912,255960429,92
1.0,,,,sell,26470.18,BTC-29SEP23-38000-C,49.22,0.01811532,0.018,2,1685103005513,255960129,259
3.6,,,,sell,26469.5,BTC-28JUL23-40000-C,53.76,0.00374218,0.0035,2,1685102779803,255959930,167
0.1,,,,buy,26471.28,BTC-9JUN23-33000-C,56.18,0.00071208,0.001,0,1685102690293,255959874,63
5.0,,,,sell,26477.11,BTC-30JUN23-13000-P,94.83,0.00072017,0.0005,2,1685102215648,255959507,589
1.3,,,,buy,26477.17,BTC-30JUN23-18000-P,69.57,0.00273801,0.0025,3,1685102201332,255959503,1155
0.1,,,,sell,26485.52,BTC-29SEP23-14000-C,67.1,0.47989008,0.4805,2,1685101821598,255959258,38
3.3,,,,buy,26495.06,BTC-25AUG23-42000-C,52.73,0.00569443,0.0055,1,1685101762540,255959199,3
2.0,,,,sell,26498.13,BTC-25AUG23-44000-C,54.8,0.00464274,0.0045,2,1685101754209,255959193,7
0.4,,,,sell,26469.91,BTC-25AUG23-20000-P,52.05,0.0156139,0.0155,3,1685101603062,255959009,4
1.5,,,,sell,26451.03,BTC-29SEP23-22000-P,47.99,0.03848409,0.038,3,1685100514407,255958304,282
0.1,,,,sell,26442.35,BTC-9JUN23-26000-C,39.24,0.04026733,0.04,0,1685100130604,255958123,108
0.1,,,,sell,26453.92,BTC-27MAY23-25500-C,0.0,0.03689775,0.0315,1,1685099810804,255957955,1
0.1,,,,buy,26455.48,BTC-28JUL23-42000-C,57.19,0.00295986,0.003,1,1685099241309,255957531,53
21.7,,,,sell,26458.97,BTC-29SEP23-80000-C,74.97,0.00173706,0.0015,3,1685099194512,255957504,572
0.1,,,,buy,26455.21,BTC-29SEP23-19000-P,53.89,0.01902289,0.0195,2,1685098721644,255956990,824
0.1,,,,buy,26455.19,BTC-29SEP23-18000-P,56.14,0.0150117,0.0155,2,1685098703527,255956989,603
0.1,,,,buy,26455.58,BTC-29SEP23-45000-C,54.89,0.00883835,0.009,2,1685098652826,255956985,651
0.1,,,,buy,26455.36,BTC-29SEP23-55000-C,63.14,0.00447659,0.005,0,1685098622778,255956980,458
0.1,,,,sell,26470.44,BTC-9JUN23-27500-P,36.23,0.05329596,0.0515,2,1685098061711,255956624,53
9.8,,,,buy,26462.92,BTC-25AUG23-32000-C,43.99,0.02663965,0.0265,2,1685097226411,255955785,15
2.0,,,,sell,26430.92,BTC-16JUN23-39000-C,67.05,0.00071627,0.0005,1,1685096286406,255954963,1
0.1,,,,sell,26431.27,BTC-9JUN23-21000-P,64.73,0.00174786,0.0015,3,1685096283372,255954960,61
0.1,,,,sell,26439.19,BTC-16JUN23-36000-C,54.97,0.00071899,0.0005,2,1685096011098,255954854,3
1.0,,,,buy,26444.79,BTC-30JUN23-30000-P,43.1,0.14668361,0.1465,0,1685095250822,255954671,480
1.0,,,,sell,26449.1,BTC-25AUG23-28000-C,42.14,0.06244772,0.0615,1,1685094723391,255954523,1
1.0,,,,sell,26455.15,BTC-29MAR24-120000-C,70.98,0.00506778,0.005,2,1685094350746,255954164,80
50.0,76480,BTC-CS-16JUN23-36000_40000,,sell,26458.92,BTC-16JUN23-40000-C,72.18,0.00070201,0.0006,0,1685093928428,255953912,2
1.0,,,,sell,26454.05,BTC-25AUG23-38000-C,49.33,0.00973861,0.0095,2,1685092664175,255952929,4
0.2,,,,buy,26454.21,BTC-30JUN23-31000-P,45.37,0.18012399,0.18,1,1685092505142,255952744,76
0.1,,,,buy,26466.34,BTC-2JUN23-25500-C,39.68,0.0451431,0.045,0,1685091844339,255952279,6
4.9,,,,buy,26472.84,BTC-2JUN23-21000-P,77.41,0.00052234,0.0005,3,1685091732478,255952043,76
0.1,,,,sell,26480.47,BTC-28JUL23-35000-C,47.09,0.00836934,0.008,3,1685090820690,255951282,184
0.3,,,,sell,26474.98,BTC-30JUN23-45000-C,73.47,0.00094915,0.001,3,1685090561617,255951103,1512
25.0,76473,,,buy,26485.25,BTC-30JUN23-14000-P,98.17,0.00091586,0.0014,0,1685090382743,255950609,834
0.2,,,,sell,26489.25,BTC-30JUN23-23000-C,49.58,0.14633723,0.1465,1,1685090321696,255950471,877
3.0,,,,sell,26499.21,BTC-29SEP23-24000-P,46.05,0.06028404,0.06,2,1685090244023,255950209,380
0.8,,,,sell,26545.25,BTC-29SEP23-21000-C,49.97,0.24359557,0.2435,0,1685089964553,255949094,105
0.1,,,,sell,26513.18,BTC-29MAR24-30000-C,49.13,0.13860663,0.139,2,1685089805299,255948704,92
0.1,,,,buy,26504.96,BTC-29SEP23-26000-P,45.92,0.09301647,0.094,0,1685089500238,255948144,269
1.0,,,,buy,26515.1,BTC-28JUL23-30000-P,42.02,0.1558845,0.155,1,1685089237364,255947600,14
0.3,,,,buy,26528.2,BTC-30JUN23-16000-P,84.36,0.00170438,0.002,0,1685088901059,255946599,969
3.7,,,,buy,26506.29,BTC-2JUN23-24500-C,44.87,0.07968862,0.079,1,1685088711595,255945473,29
5.0,,,,sell,26491.57,BTC-9JUN23-19000-P,82.76,0.00123921,0.001,1,1685088519315,255944588,23
0.1,,,,sell,26493.06,BTC-29SEP23-40000-C,51.73,0.01555467,0.0155,3,1685088478198,255944507,1662
1.0,,,,buy,26493.66,BTC-29SEP23-29000-P,44.88,0.16045358,0.1595,0,1685088468739,255944441,73
0.2,,,,sell,26495.17,BTC-29DEC23-31000-C,47.42,0.08959731,0.0905,0,1685088372207,255944099,86
2.0,,,,sell,26495.33,BTC-9JUN23-35000-C,61.52,0.00071877,0.0005,3,1685088359565,255944070,42
3.0,,,,sell,26497.11,BTC-25AUG23-22000-C,48.82,0.19980182,0.2005,1,1685088324031,255943973,4
0.2,,,,buy,26508.55,BTC-9JUN23-28500-P,39.74,0.08247101,0.082,1,1685088156532,255943416,1
0.8,,,,sell,26517.7,BTC-28JUL23-50000-C,63.54,0.00122826,0.001,2,1685088125014,255943276,46
0.1,,,,buy,26507.78,BTC-9JUN23-30000-P,43.46,0.13423714,0.134,1,1685088051754,255943051,1
0.1,,,,sell,26506.04,BTC-25AUG23-14000-P,69.01,0.00322998,0.003,2,1685088034148,255942996,3
0.8,,,,buy,26507.05,BTC-29DEC23-35000-P,48.04,0.36268195,0.362,2,1685088031427,255942985,46
0.7,,,,buy,26517.07,BTC-16JUN23-28000-P,40.37,0.0734596,0.073,1,1685087672193,255941383,2
1.0,,,,buy,26513.76,BTC-2JUN23-27500-P,36.82,0.04474872,0.044,2,1685087608458,255941229,138
1.0,,,,buy,26509.72,BTC-2JUN23-28500-P,37.21,0.07740648,0.0765,2,1685087513690,255940714,25
1.0,,,,buy,26483.22,BTC-9JUN23-28000-P,39.22,0.06768503,0.0675,3,1685087286141,255939227,11
0.1,,,,buy,26475.18,BTC-26MAY23-26500-P,43.57,0.00137712,0.0015,3,1685087180837,255938757,655
0.1,,,,buy,26469.9,BTC-30JUN23-35000-P,53.65,0.32405139,0.324,0,1685086977322,255938156,25
12.5,,,,buy,26469.9,BTC-2JUN23-20000-P,91.04,0.00014696,0.0005,3,1685086977136,255938125,47
0.4,,,,buy,26443.34,BTC-26MAY23-26000-P,165.71,5e-08,0.0005,3,1685086171425,255935525,3198
0.1,,,,sell,26458.87,BTC-25AUG23-21000-P,50.35,0.02091364,0.021,1,1685085734573,255935153,3
0.2,,,,sell,26424.47,BTC-26MAY23-30000-P,0.0,0.13528984,0.135,2,1685085143582,255934092,638
0.5,,,,buy,26418.77,BTC-26MAY23-26500-C,38.93,0.00044034,0.0005,3,1685084978962,255933943,553
0.5,,,,sell,26434.06,BTC-26MAY23-28000-P,0.0,0.05904918,0.059,2,1685084344433,255933426,1614
0.5,,,,sell,26430.69,BTC-26MAY23-27000-P,110.67,0.02141188,0.0215,2,1685084333012,255933387,3068
0.9,,,,buy,26419.43,BTC-26MAY23-26250-P,57.82,0.00010854,0.0005,3,1685084021432,255933036,466
0.5,,,,sell,26383.14,BTC-29SEP23-28000-C,45.44,0.08397168,0.0835,0,1685083427423,255932496,301
1.0,,,,sell,26395.89,BTC-29MAR24-45000-C,53.21,0.04737582,0.047,0,1685082657280,255931838,104
0.1,,,,sell,26358.06,BTC-26MAY23-29000-P,0.0,0.10001737,0.1,0,1685081250416,255930785,1078
5.0,,,,sell,26355.59,BTC-9JUN23-36000-C,67.66,0.0007193,0.0005,3,1685081211265,255930753,15
0.3,,,,buy,26348.02,BTC-26MAY23-31000-P,0.0,0.17593194,0.1755,1,1685080767712,255930291,148
0.1,,,,sell,26362.55,BTC-26MAY23-33000-P,857.78,0.25118626,0.255,1,1685079405330,255928831,6
2.1,,,,sell,26380.61,BTC-28JUL23-55000-C,71.92,0.00089786,0.001,3,1685078720469,255928459,40
0.7,,,,buy,26388.05,BTC-29DEC23-30000-P,46.92,0.22261764,0.2215,3,1685078315681,255927799,113
0.2,,,,sell,26422.5,BTC-16JUN23-26000-C,41.62,0.04950146,0.0485,2,1685075717632,255925803,7
2.0,,,,buy,26427.82,BTC-25AUG23-18000-P,57.33,0.00926797,0.0095,3,1685075220589,255925482,5
35.0,76451,,,buy,26433.9,BTC-30JUN23-55000-C,93.8,0.00071565,0.0008,0,1685074982527,255925453,489
0.1,,,,sell,26447.15,BTC-29DEC23-19000-P,52.63,0.03897503,0.0375,2,1685074696198,255925299,229
0.3,,,,sell,26442.07,BTC-26MAY23-26750-C,44.02,0.00063902,0.0005,3,1685074570762,255925237,344
0.5,,,,buy,26441.52,BTC-27MAY23-24500-P,72.9,0.00016947,0.0005,3,1685072588557,255924832,45
5.0,,,,buy,26448.3,BTC-28MAY23-26000-C,35.84,0.02158581,0.0215,0,1685072371139,255924701,3
6.0,76450,,,sell,26423.37,BTC-25AUG23-31000-P,44.44,0.20323357,0.203,1,1685072026430,255924461,1
8.0,,,,buy,26461.33,BTC-2JUN23-35000-C,85.71,0.00012074,0.0005,3,1685062845503,255916956,31
1.1,,,,buy,26462.12,BTC-2JUN23-34000-C,78.05,0.00027653,0.0005,3,1685062830263,255916954,66
1.0,,,,sell,26449.85,BTC-9JUN23-37000-C,71.53,0.00037179,0.0005,1,1685062676537,255916789,6
0.5,,,,sell,26442.7,BTC-29DEC23-27000-P,47.43,0.15050796,0.1505,1,1685062595064,255916610,121
0.1,,,,sell,26422.72,BTC-26MAY23-26250-C,29.91,0.00868461,0.008,2,1685062358812,255915898,251
0.3,,,,sell,26504.82,BTC-26MAY23-26750-P,32.15,0.00967234,0.0095,2,1685061294191,255914582,145
1.0,,,,sell,26491.84,BTC-26MAY23-27000-C,45.08,0.00077873,0.0005,3,1685060711806,255914419,2636
