amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.1,,,,,1.1,sell,69283.81,BTC-20FEB26-77000-C,52.33,0.00766025,0.007,3,1770508766975,414258745,373
0.1,,,,,0.1,buy,69285.83,BTC-9FEB26-63000-P,102.44,0.00151354,0.0016,0,1770508732586,414258741,159
0.1,,,,,0.1,buy,69288.66,BTC-9FEB26-56000-P,163.68,0.00038283,0.0005,1,1770508694292,414258731,240
0.1,,,,,0.1,sell,69260.18,BTC-9FEB26-60000-P,128.0,0.00083002,0.0009,2,1770508643981,414258707,213
0.1,,,,,0.1,sell,69303.31,BTC-11FEB26-70000-C,63.47,0.01972797,0.0195,0,1770508463732,414258564,2
1.0,,,,,1.0,sell,69303.17,BTC-27FEB26-85000-P,51.68,0.22835772,0.228,0,1770508452874,414258563,1928
0.1,,,,,0.1,buy,69293.1,BTC-11FEB26-68000-C,68.48,0.03609547,0.036,2,1770508431218,414258555,14
0.1,,,,,0.1,buy,69276.42,BTC-27MAR26-66000-P,55.24,0.05450241,0.0545,3,1770508406765,414258455,226
0.1,,,,,0.1,sell,69340.92,BTC-8FEB26-67000-C,77.03,0.034279,0.0345,1,1770508372141,414258294,183
1.0,,,,,1.0,buy,69317.76,BTC-9FEB26-74000-C,66.28,0.0007622,0.0009,1,1770508119107,414257969,270
3.0,,,,,3.0,buy,69307.01,BTC-27MAR26-85000-C,47.24,0.01108771,0.011,0,1770508090712,414257899,3375
10.0,,,,,10.0,sell,69313.17,BTC-9FEB26-73000-C,62.62,0.00135694,0.0015,0,1770508084432,414257880,274
0.1,,,,,0.1,sell,69220.45,BTC-9FEB26-61000-P,114.8,0.00102856,0.0009,2,1770508017100,414257796,179
0.2,,,,,0.2,sell,69218.15,BTC-27FEB26-60000-P,70.35,0.01597934,0.0155,3,1770507842568,414257771,2551
0.2,,,,,0.2,buy,69226.88,BTC-27FEB26-50000-P,96.77,0.00547656,0.006,0,1770507807720,414257765,2055
0.1,,,,,0.1,buy,69198.29,BTC-27MAR26-65000-P,56.1,0.05003031,0.05,2,1770507771160,414257731,3879
1.0,,,,,1.0,sell,69215.46,BTC-27FEB26-80000-C,50.61,0.00702046,0.0065,3,1770507747816,414257713,1506
0.3,,,,,0.3,sell,69228.21,BTC-27MAR26-84000-C,47.33,0.01302554,0.0125,1,1770507699618,414257705,601
0.3,,,,,0.3,buy,69203.65,BTC-27MAR26-90000-C,48.44,0.0060043,0.006,0,1770507621288,414257664,5175
0.1,,,,,0.1,sell,69158.75,BTC-24APR26-86000-C,46.87,0.02040171,0.02,0,1770507403785,414257535,828
0.1,,,,,0.1,sell,69185.3,BTC-8FEB26-65000-P,87.86,0.00017094,0.0001,3,1770507363066,414257413,268
0.1,,,,,0.1,buy,69100.3,BTC-9FEB26-72000-C,58.4,0.00247003,0.0022,3,1770507244916,414257327,383
0.1,,,,,0.1,sell,69100.3,BTC-27FEB26-40000-P,122.33,0.00204219,0.0021,0,1770507244749,414257326,825
0.4,,,,,0.4,sell,69024.64,BTC-27FEB26-73000-C,54.05,0.02773603,0.0275,3,1770507100916,414257231,15
0.1,,,,,0.1,buy,69033.05,BTC-10FEB26-68000-P,69.77,0.01545973,0.0155,2,1770507091605,414257225,58
0.1,,,,,0.1,buy,69055.71,BTC-27FEB26-82000-C,51.53,0.0044481,0.0043,0,1770507088674,414257224,833
0.1,,,,,0.1,buy,69025.21,BTC-27FEB26-100000-C,65.16,0.0004312,0.0004,3,1770507008110,414257193,3406
0.1,,,,,0.1,sell,68910.04,BTC-24APR26-88000-C,46.96,0.01650963,0.016,2,1770506665235,414256914,517
7.0,,,,,7.0,sell,68899.24,BTC-10FEB26-63000-P,90.59,0.0037097,0.0037,0,1770506654846,414256912,61
0.1,,,,,0.1,sell,68817.35,BTC-26JUN26-60000-P,54.12,0.06493114,0.065,3,1770506586618,414256779,2400
0.1,,,,,0.1,sell,68800.28,BTC-8FEB26-72000-C,77.68,0.00023866,0.0003,0,1770506551765,414256745,403
0.1,,,,,0.1,buy,68769.76,BTC-24APR26-84000-C,47.12,0.0238564,0.0235,3,1770506541816,414256735,448
1.0,,,,,1.0,buy,68778.74,BTC-9FEB26-50000-P,192.13,4.468e-05,0.0001,3,1770506481910,414256557,219
2.6,,,,,2.6,sell,68838.93,BTC-9FEB26-58000-P,141.33,0.00070682,0.0007,3,1770506463002,414256460,329
0.2,,,,,0.2,buy,68838.93,BTC-9FEB26-66000-P,77.12,0.00477434,0.0047,1,1770506462180,414256439,238
1.0,,,,,1.0,buy,68862.84,BTC-13FEB26-84000-C,72.73,0.00036337,0.0004,1,1770506425826,414256393,562
0.1,,,,,0.1,sell,68878.7,BTC-20FEB26-80000-C,54.02,0.00313196,0.0031,2,1770506419318,414256388,459
0.2,,,,,0.2,sell,68918.07,BTC-8FEB26-69000-C,44.04,0.00520642,0.005,3,1770506357871,414256330,590
0.1,,,,,0.1,buy,68925.92,BTC-10FEB26-60000-P,110.22,0.00197328,0.0021,0,1770506356500,414256328,128
0.1,,,,,0.1,sell,68969.66,BTC-27FEB26-71000-C,54.95,0.03824775,0.038,2,1770506280862,414256272,26
0.1,,,,,0.1,sell,69034.16,BTC-8FEB26-66000-P,80.89,0.00042483,0.0004,0,1770506102820,414256082,327
1.5,,,,,1.5,buy,69019.56,BTC-25DEC26-70000-P,50.42,0.17080946,0.1705,3,1770505903961,414255820,305
0.3,,,,,0.3,sell,68993.65,BTC-24APR26-50000-P,67.23,0.01864188,0.0185,3,1770505857143,414255668,270
4.0,,,,,4.0,buy,68935.24,BTC-9FEB26-64000-P,93.93,0.00229664,0.0026,0,1770505826650,414255610,178
2.2,,,,,2.2,buy,68950.91,BTC-8FEB26-74000-C,94.85,0.00015652,0.0001,3,1770505713696,414255485,285
2.8,,,,,2.8,buy,68941.39,BTC-10FEB26-76000-C,65.69,0.00058603,0.0007,3,1770505692870,414255454,47
1.1,,,,,1.1,buy,68876.86,BTC-13FEB26-87000-C,80.44,0.00024637,0.0003,3,1770505652421,414255229,421
0.1,,,,,0.1,buy,68888.83,BTC-26JUN26-100000-C,47.84,0.01939153,0.019,3,1770505647960,414255212,1510
0.1,,,,,0.1,buy,68918.76,BTC-26JUN26-90000-C,47.79,0.03646153,0.036,2,1770505634047,414255186,3024
8.9,,,,,8.9,buy,68910.31,BTC-20FEB26-65000-P,66.03,0.02402319,0.024,1,1770505628806,414255049,335
0.1,,,,,0.1,buy,68957.38,BTC-8FEB26-70000-P,49.52,0.01600541,0.0165,1,1770505605803,414254819,493
6.0,,,,,6.0,buy,68965.3,BTC-27MAR26-70000-P,52.36,0.08112667,0.0815,0,1770505605134,414254804,5965
1.0,,,,,1.0,buy,69033.13,BTC-13FEB26-64000-P,77.9,0.01108844,0.011,0,1770505583452,414254676,311
0.1,,,,,0.1,buy,69120.16,BTC-26JUN26-45000-P,65.17,0.02174277,0.0215,1,1770505545619,414254548,138
0.1,,,,,0.1,buy,69143.66,BTC-26JUN26-95000-C,47.64,0.02704846,0.0265,2,1770505539902,414254540,1395
0.1,,,,,0.1,sell,69174.62,BTC-8FEB26-69000-P,43.86,0.00452971,0.0045,0,1770505524627,414254498,434
0.1,,,,,0.1,sell,69161.16,BTC-10FEB26-66000-P,75.18,0.00767303,0.0075,2,1770505518171,414254489,40
0.1,,,,,0.1,sell,69195.88,BTC-8FEB26-68000-C,44.24,0.01863146,0.018,0,1770505499371,414254341,373
1.6,,,,,1.6,sell,69195.88,BTC-27FEB26-68000-C,57.77,0.06232817,0.062,0,1770505499231,414254328,288
0.1,,,,,0.1,buy,69238.69,BTC-26JUN26-40000-P,70.83,0.01511156,0.015,0,1770505395387,414254107,791
0.1,,,,,0.1,sell,69245.67,BTC-27FEB26-72000-C,54.11,0.03373301,0.0335,2,1770505395359,414254104,530
0.1,,,,,0.1,sell,69238.69,BTC-27MAR26-70000-C,52.21,0.07147291,0.0715,0,1770505394835,414254081,752
0.1,,,,,0.1,sell,69272.03,BTC-25DEC26-65000-C,51.46,0.23553965,0.2355,0,1770505294691,414253908,30
8.0,,,,,8.0,buy,69408.38,BTC-10FEB26-69000-P,66.26,0.01815559,0.0185,0,1770505197943,414253814,40
0.3,,,,,0.3,sell,69410.96,BTC-13FEB26-70000-P,62.4,0.03490905,0.035,2,1770504662260,414253619,1279
1.1,,,,,1.1,buy,69445.7,BTC-8FEB26-68000-P,54.22,0.00091041,0.001,0,1770504156425,414253278,383
0.3,,,,,0.3,sell,69403.02,BTC-20FEB26-54000-P,94.07,0.00521354,0.005,2,1770504006301,414253207,168
0.1,,,,,0.1,sell,69373.88,BTC-9FEB26-68000-C,66.86,0.02775341,0.028,3,1770503870278,414253080,221
0.2,,,,,0.2,sell,69467.33,BTC-10FEB26-74000-C,57.33,0.00229254,0.0019,2,1770503494190,414252859,45
2.0,,,,,2.0,sell,69474.11,BTC-27MAR26-82000-C,47.49,0.01747541,0.017,2,1770503483995,414252858,654
0.1,,,,,0.1,buy,69466.55,BTC-27MAR26-64000-P,56.86,0.0437163,0.044,2,1770503466179,414252855,182
0.1,,,,,0.1,buy,69518.57,BTC-26JUN26-70000-P,50.4,0.11822119,0.119,2,1770503409744,414252800,2896
0.2,,,,,0.2,buy,69523.67,BTC-20FEB26-69000-P,59.81,0.0398067,0.04,2,1770503395390,414252777,198
0.3,,,,,0.3,buy,69520.25,BTC-20FEB26-72000-C,55.95,0.02672699,0.0265,0,1770503387309,414252776,272
0.4,,,,,0.4,sell,69520.17,BTC-8FEB26-71000-C,44.54,0.00068422,0.0005,2,1770503385253,414252775,501
1.1,,,,,1.1,sell,69520.17,BTC-8FEB26-70000-C,38.09,0.00264381,0.0023,2,1770503385250,414252774,690
8.0,,,,,8.0,buy,69490.93,BTC-20FEB26-71000-C,57.01,0.03215576,0.0325,0,1770503357593,414252742,248
0.4,,,,,0.4,buy,69487.89,BTC-20FEB26-68000-P,61.24,0.03421319,0.0345,3,1770503352036,414252740,173
0.4,,,,,0.4,buy,69487.89,BTC-20FEB26-66000-P,64.85,0.02501587,0.0255,3,1770503351854,414252738,201
0.1,,,,,0.1,buy,69429.82,BTC-9FEB26-71000-C,56.18,0.00587297,0.0055,3,1770503188415,414252610,285
0.1,,,,,0.1,buy,69410.87,BTC-26JUN26-130000-C,51.83,0.00420558,0.0045,0,1770502761783,414252421,1453
0.1,,,,,0.1,sell,69626.31,BTC-11FEB26-72000-C,57.74,0.01018377,0.0095,0,1770502183543,414251911,14
0.1,,,,,0.1,buy,69626.31,BTC-11FEB26-74000-C,57.82,0.00410634,0.004,0,1770502183510,414251910,32
0.3,,,,,0.3,buy,69633.13,BTC-20FEB26-64000-P,68.2,0.01770762,0.018,2,1770502160223,414251907,223
12.7,,,,,12.7,sell,69636.55,BTC-13FEB26-56000-P,110.6,0.00267381,0.0027,2,1770502154136,414251904,328
0.2,,,,,0.2,sell,69655.54,BTC-24APR26-70000-P,51.22,0.09051812,0.0915,2,1770502081597,414251860,563
13.7,,,,,13.7,sell,69611.38,BTC-13FEB26-75000-C,56.45,0.00507409,0.005,1,1770502074112,414251837,695
0.7,,,,,0.7,buy,69611.38,BTC-13FEB26-73000-C,57.44,0.01091469,0.0105,0,1770502073945,414251834,522
0.1,,,,,0.1,buy,69465.4,BTC-27MAR26-108000-P,56.16,0.55016002,0.5505,2,1770501928140,414251572,15
10.0,,,,,10.0,buy,69458.12,BTC-13FEB26-79000-C,58.92,0.00110188,0.0011,1,1770501893605,414251556,419
0.1,,,,,0.1,buy,69450.03,BTC-27FEB26-65000-P,62.35,0.02850021,0.029,2,1770501844532,414251517,2332
0.1,,,,,0.1,buy,69458.53,BTC-27MAR26-104000-P,55.5,0.49331892,0.494,0,1770501797060,414251511,43
0.4,,,,,0.4,sell,69442.71,BTC-13FEB26-52000-P,126.97,0.00178952,0.0016,2,1770501758841,414251507,209
1.0,,,,,1.0,sell,69442.68,BTC-27FEB26-125000-C,90.37,0.00024656,0.0002,3,1770501741707,414251497,562
0.3,,,,,0.3,sell,69441.23,BTC-8FEB26-73000-C,73.15,0.00027547,0.0002,1,1770501725552,414251476,267
0.1,,,,,0.1,buy,69436.89,BTC-25DEC26-210000-C,54.17,0.00542653,0.0055,3,1770501691514,414251463,52
0.1,,,,,0.1,buy,69411.81,BTC-24APR26-94000-C,46.6,0.00947299,0.009,0,1770501597077,414251429,150
5.0,,,,,5.0,buy,69420.25,BTC-13FEB26-80000-C,60.31,0.00083569,0.0008,1,1770501148138,414251042,524
0.1,,,,,0.1,sell,69429.3,BTC-20FEB26-78000-C,50.42,0.0060417,0.005,2,1770500915430,414250862,336
0.1,,,,,0.1,buy,69367.5,BTC-24APR26-45000-P,74.05,0.01207367,0.012,3,1770500741658,414250577,226
0.9,,,,,0.9,buy,69375.2,BTC-13FEB26-68000-P,66.08,0.02284723,0.023,3,1770500741600,414250576,367
0.1,,,,,0.1,buy,69503.63,BTC-25DEC26-85000-C,49.51,0.12328137,0.1245,0,1770500456643,414250388,536
0.1,,,,,0.1,sell,69599.27,BTC-9FEB26-70000-C,58.76,0.01195793,0.012,2,1770500104897,414250120,377
0.1,,,,,0.1,sell,69602.21,BTC-9FEB26-65000-P,84.7,0.00225184,0.0024,2,1770500027861,414250029,170
0.1,,,,,0.1,sell,69574.86,BTC-24APR26-85000-C,46.72,0.02355319,0.023,0,1770500019376,414249986,333
70.0,,BLOCK-260928,1,,70.0,buy,69485.32,BTC-8FEB26-76000-C,129.66,0.00011464,0.0004,0,1770499851454,414249899,265
1.0,,,,,1.0,buy,69543.35,BTC-26JUN26-180000-C,60.31,0.0011954,0.0011,0,1770499682120,414249749,652
0.4,,,,,0.4,sell,69568.85,BTC-8FEB26-62000-P,134.91,3.791e-05,0.0001,3,1770499667348,414249722,931
0.3,,,,,0.3,buy,69554.7,BTC-8FEB26-63000-P,117.92,0.00011706,0.0001,3,1770499662017,414249709,282
0.1,,,,,0.1,sell,69503.5,BTC-25DEC26-240000-C,56.61,0.00403547,0.0039,3,1770499417988,414249166,80
0.1,,,,,0.1,sell,69505.36,BTC-25DEC26-230000-C,55.92,0.00461169,0.0044,2,1770499406337,414249163,55
0.2,,,,,0.2,sell,69511.83,BTC-8FEB26-75000-C,107.29,0.00025021,0.0003,1,1770499402841,414249161,317
0.1,,,,,0.1,buy,69503.81,BTC-10FEB26-68000-C,66.55,0.03433135,0.034,0,1770499396473,414249151,46
1.7,,,,,1.7,sell,69489.39,BTC-27MAR26-88000-C,46.35,0.00801261,0.007,2,1770499359686,414249125,1070
0.2,,,,,0.2,sell,69476.86,BTC-24APR26-60000-P,56.84,0.04075135,0.0405,2,1770499350290,414249117,415
0.2,,,,,0.2,buy,69452.84,BTC-13FEB26-58000-P,101.49,0.00353236,0.0037,0,1770499228978,414249073,363
0.1,,,,,0.1,buy,69419.43,BTC-8FEB26-77000-C,120.68,2.386e-05,0.0001,3,1770499214329,414249053,140
0.1,,,,,0.1,sell,69436.24,BTC-27FEB26-76000-C,50.53,0.01651198,0.0155,3,1770499184738,414249051,777
0.4,,,,,0.4,sell,69445.7,BTC-13FEB26-54000-P,118.2,0.00227427,0.0021,0,1770499169596,414249044,353
0.5,,,,,0.5,buy,69457.62,BTC-13FEB26-96000-C,94.36,9.996e-05,0.0001,3,1770498946453,414248572,501
0.2,,,,,0.2,buy,69463.77,BTC-13FEB26-98000-C,99.65,6.252e-05,0.0001,3,1770498941711,414248568,98
0.1,,,,,0.1,sell,69515.58,BTC-13FEB26-70000-C,62.27,0.02673273,0.027,0,1770498843873,414248454,512
0.1,,,,,0.1,buy,69524.09,BTC-20FEB26-94000-C,65.74,0.00028679,0.0003,3,1770498838333,414248453,290
0.3,,,,,0.3,buy,69501.8,BTC-13FEB26-76000-C,55.98,0.00343657,0.0032,2,1770498755696,414248380,413
9.6,,,,,9.6,buy,69429.78,BTC-27FEB26-62000-P,66.91,0.01941159,0.0195,3,1770498495247,414248114,279
0.2,,,,,0.2,buy,69508.15,BTC-24APR26-90000-C,46.77,0.01402367,0.014,0,1770498349628,414247939,320
1.0,,,,,1.0,sell,69626.25,BTC-13FEB26-62000-P,84.81,0.00653508,0.0065,2,1770498033094,414247478,460
0.1,,,,,0.1,sell,69601.17,BTC-20FEB26-89000-C,58.74,0.00059979,0.0005,1,1770498018930,414247449,375
0.1,,,,,0.1,buy,69630.33,BTC-27FEB26-84000-C,50.64,0.00312288,0.003,0,1770497579832,414246715,1114
0.1,,,,,0.1,buy,69571.21,BTC-25SEP26-90000-C,48.15,0.07195268,0.0715,0,1770497564120,414246531,543
0.1,,,,,0.1,buy,69594.69,BTC-26JUN26-110000-C,47.74,0.01098151,0.0105,0,1770497509701,414246350,1202
0.7,,,,,0.7,buy,69594.69,BTC-27MAR26-95000-C,48.15,0.00324809,0.0031,3,1770497509641,414246349,3387
0.1,,,,,0.1,buy,69594.08,BTC-27FEB26-69000-C,56.94,0.05706686,0.057,0,1770497509552,414246347,53
0.4,,,,,0.4,buy,69593.98,BTC-11FEB26-64000-P,82.8,0.00569653,0.006,3,1770497506569,414246328,8
0.1,,,,,0.1,buy,69565.51,BTC-27MAR26-20000-P,140.92,0.00045383,0.0006,3,1770497482965,414246305,2030
0.9,,,,,0.9,sell,69548.91,BTC-27MAR26-30000-P,115.36,0.00200053,0.0021,2,1770497447943,414246294,1669
0.1,,,,,0.1,buy,69539.07,BTC-27FEB26-87000-C,52.81,0.00188269,0.0018,0,1770497408542,414246276,512
0.9,,,,,0.9,sell,69548.58,BTC-25SEP26-30000-P,74.37,0.01183796,0.0115,3,1770497287784,414246164,326
1.0,,,,,1.0,buy,69537.39,BTC-10FEB26-67000-C,69.08,0.04582796,0.045,0,1770497073816,414246000,17
0.1,,,,,0.1,buy,69545.67,BTC-27FEB26-69000-P,57.02,0.04788515,0.048,2,1770496912161,414245877,78
0.1,,,,,0.1,sell,69562.77,BTC-27FEB26-66000-P,60.93,0.03237905,0.0325,2,1770496883855,414245847,232
0.1,,,,,0.1,buy,69559.18,BTC-27MAR26-78000-C,48.13,0.02981125,0.029,1,1770496832278,414245814,475
9.7,,,,,9.7,buy,69557.07,BTC-27FEB26-90000-C,53.8,0.00099525,0.001,1,1770496832208,414245812,2131
0.2,,,,,0.2,buy,69557.61,BTC-20FEB26-87000-C,56.77,0.00074638,0.0007,0,1770496618991,414245304,256
0.1,,,,,0.1,sell,69537.87,BTC-13FEB26-75000-P,55.48,0.08383899,0.0835,2,1770496544274,414245219,1370
