amount,block_trade_id,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,buy,27887.92,BTC-25AUG23-40000-C,52.4,0.01152209,0.0115,1,1685439534402,256309828,14
0.2,,,,sell,27880.11,BTC-30JUN23-17000-P,79.51,0.00121662,0.001,3,1685439416927,256309701,910
2.0,,,,sell,27838.37,BTC-29MAR24-29000-P,47.75,0.18451792,0.1825,2,1685438312480,256307526,30
0.8,,,,sell,27797.12,BTC-29DEC23-29000-P,46.62,0.15646232,0.157,3,1685437316626,256306725,44
30.7,,,,buy,27798.87,BTC-29DEC23-21000-C,49.6,0.29863591,0.2965,3,1685437058535,256306559,59
4.5,,,,sell,27788.99,BTC-30JUN23-19000-C,74.85,0.3208956,0.3215,1,1685436724837,256306379,333
1.8,,,,sell,27809.4,BTC-29SEP23-27000-C,45.23,0.12186763,0.1215,0,1685436446724,256306000,330
3.0,,,,sell,27810.35,BTC-29MAR24-100000-C,67.45,0.00922812,0.0085,2,1685436396588,256305996,63
4.3,,,,sell,27812.79,BTC-29SEP23-10000-P,82.37,0.00173708,0.0015,3,1685436382962,256305978,356
9.0,,,,sell,27818.51,BTC-29MAR24-55000-C,54.77,0.02949202,0.03,2,1685436351836,256305950,74
1.2,,,,sell,27801.84,BTC-28JUL23-33000-P,45.79,0.20103004,0.2005,3,1685435252922,256305104,4
4.1,,,,buy,27791.61,BTC-29SEP23-65000-C,68.29,0.00317112,0.0035,1,1685434804428,256304506,163
0.9,,,,buy,27792.83,BTC-29SEP23-33000-C,46.41,0.04790717,0.048,0,1685434792742,256304502,263
2.5,,,,sell,27757.44,BTC-29DEC23-24000-P,48.08,0.07400083,0.073,2,1685434637494,256304204,168
0.1,,,,sell,27745.46,BTC-31MAY23-24000-C,0.0,0.13528504,0.135,1,1685434305318,256303178,1
0.1,,,,sell,27746.88,BTC-31MAY23-24500-C,0.0,0.11727065,0.117,1,1685434305226,256303167,1
9.0,,,,buy,27753.99,BTC-25AUG23-42000-P,61.21,0.51351568,0.519,1,1685434128554,256302534,1
2.1,,,,sell,27753.02,BTC-29DEC23-23000-P,48.62,0.06154113,0.061,0,1685434093611,256302464,139
0.9,,,,buy,27758.79,BTC-9JUN23-27000-C,43.78,0.04573921,0.0455,3,1685433235789,256300644,709
2.0,,,,buy,27764.38,BTC-16JUN23-22000-P,62.68,0.00184256,0.002,1,1685433096264,256300469,123
10.0,,,,buy,27761.19,BTC-1JUN23-25500-P,61.24,0.00049617,0.0005,3,1685432420773,256299222,44
5.0,,,,sell,27776.81,BTC-28JUL23-42000-C,57.83,0.00444671,0.0045,0,1685432280964,256298855,62
1.0,,,,buy,27779.39,BTC-29DEC23-17000-P,56.46,0.01881525,0.0195,3,1685432256328,256298823,158
1.0,,,,sell,27780.88,BTC-30MAY23-27750-C,0.0,0.0017575,0.0005,2,1685432114324,256298600,310
1.0,,,,buy,27796.99,BTC-31MAY23-26000-P,70.41,0.00018185,0.0005,3,1685431817629,256298187,55
11.0,,,,sell,27801.93,BTC-30MAY23-27750-P,39.68,0.00050844,0.0005,3,1685431731440,256298070,373
0.2,,,,sell,27827.41,BTC-2JUN23-26000-C,0.0,0.06888593,0.0645,2,1685430754790,256297280,237
1.0,,,,sell,27825.82,BTC-29MAR24-27000-P,48.03,0.1443763,0.1435,2,1685430727649,256297267,20
1.0,,,,sell,27825.84,BTC-29MAR24-26000-P,48.25,0.12683998,0.126,2,1685430726025,256297266,29
3.0,,,,buy,27834.61,BTC-2JUN23-32000-C,73.06,0.00020512,0.0005,0,1685430601122,256297190,307
0.5,,,,buy,27834.31,BTC-31MAY23-30000-C,74.87,0.00023985,0.0005,3,1685430566709,256297164,43
1.0,,,,sell,27836.31,BTC-25AUG23-38000-C,50.66,0.01477854,0.015,2,1685430410394,256297066,11
2.7,,,,buy,27851.4,BTC-9JUN23-21000-P,77.03,0.00069411,0.0005,3,1685430188539,256296862,72
1.0,,,,sell,27818.02,BTC-29MAR24-25000-P,48.48,0.11056774,0.11,2,1685428634385,256295296,44
8.0,,,,buy,27817.29,BTC-29DEC23-39000-C,48.87,0.04551876,0.0465,2,1685428626498,256295288,35
0.1,,,,buy,27814.72,BTC-29MAR24-120000-C,72.71,0.00562768,0.007,1,1685428544762,256295273,85
2.0,,,,sell,27785.23,BTC-29DEC23-30000-P,45.59,0.17615966,0.1765,2,1685428019340,256294197,120
0.2,,,,buy,27783.64,BTC-30MAY23-28000-C,52.54,0.00020541,0.0005,3,1685427814884,256293657,342
1.0,,,,sell,27775.73,BTC-28JUL23-19000-P,60.79,0.00523855,0.005,2,1685427466046,256293349,27
0.1,,,,sell,27769.07,BTC-29DEC23-32000-C,45.57,0.08900214,0.0895,1,1685426443593,256292923,107
1.0,,,,buy,27715.78,BTC-9JUN23-22500-P,65.46,0.00108046,0.001,3,1685423876381,256291387,184
0.3,,,,buy,27703.64,BTC-30MAY23-28000-P,0.0,0.01090827,0.0105,1,1685423462963,256290582,109
2.1,,,,buy,27738.91,BTC-30MAY23-27500-P,42.96,0.00037361,0.0005,3,1685423425097,256290236,267
1.0,,,,sell,27763.93,BTC-29MAR24-39000-C,50.04,0.07658674,0.0765,2,1685423217763,256289875,12
14.0,,,,sell,27776.05,BTC-1JUN23-30500-C,62.54,0.00069773,0.0005,1,1685421876373,256288983,9
4.4,,,,buy,27798.04,BTC-25AUG23-42000-C,54.63,0.00883897,0.009,3,1685420457053,256288356,13
5.0,,,,sell,27852.52,BTC-30MAY23-28250-C,48.7,0.00068491,0.0005,3,1685417944722,256286311,110
0.1,,,,sell,27855.02,BTC-29DEC23-22000-P,49.49,0.04949995,0.05,2,1685416974907,256285421,210
1.0,,,,buy,27854.93,BTC-1JUN23-29000-P,42.97,0.04261492,0.042,1,1685416970091,256285420,1
0.1,,,,buy,27899.3,BTC-30MAY23-27250-C,86.86,0.02340072,0.0245,0,1685416796936,256284810,84
0.2,,,,sell,27864.69,BTC-29DEC23-27000-P,46.27,0.1162154,0.1155,2,1685416778429,256284679,123
0.5,,,,buy,27780.87,BTC-29DEC23-19000-C,52.68,0.35590978,0.355,3,1685415498661,256283034,45
0.1,,,,buy,27758.84,BTC-9JUN23-29500-P,44.19,0.07025935,0.07,1,1685414035113,256282398,1
0.5,,,,buy,27773.63,BTC-30MAY23-28500-C,65.71,0.00034324,0.0005,3,1685412323883,256281625,182
0.1,,,,buy,27748.11,BTC-30MAY23-28750-C,82.55,0.00015237,0.0005,3,1685411399360,256280949,74
0.2,,,,buy,27720.72,BTC-29DEC23-27000-C,46.76,0.15997377,0.1605,0,1685407602046,256277895,127
0.7,,,,buy,27696.34,BTC-30MAY23-27000-P,59.44,0.00030657,0.0005,3,1685407567034,256277791,274
0.1,,,,sell,27685.65,BTC-29DEC23-28000-P,46.81,0.13848263,0.1395,0,1685407521163,256277745,72
0.1,,,,sell,27647.98,BTC-29MAR24-28000-P,50.81,0.17570601,0.176,2,1685407188074,256277415,19
2.7,,,,buy,27623.62,BTC-29DEC23-33000-C,46.51,0.08120605,0.081,0,1685407057889,256277285,152
0.1,,,,sell,27706.29,BTC-30MAY23-27250-P,42.27,0.0008246,0.0005,3,1685406454353,256276100,165
